"","CU25_1","CU25_2","CU25_4","CU25_5","CU25_6","CU25_7","CU25_8","CU25_10"
"Mybbp1a",12.2632835476382,12.2212610656415,11.9244290923504,11.3660484010803,13.3685402606869,13.4810396368898,13.4532399688337,12.851752746183
"Gtpbp10",8.027774896825,8.14705526673249,8.717357744488,8.95127847241327,8.89839379497069,8.57956337889756,8.82598430702099,8.91714218073283
"Blvrb",8.60376385484166,8.4546471133095,7.93561192845618,8.26417304467841,7.73138064858754,7.79246024236442,7.59074126700217,8.49943443219
"Ggt6",6.41054295908313,6.52331808853504,6.08903019021879,6.37662272064648,6.55482759799453,6.56898465608084,6.65140666755771,6.65645786403661
"Rabggta",9.43495036715347,9.3280881482391,8.9710194065513,8.92687678447157,9.75484371234658,9.70286591368788,9.64529549123166,9.31517734569107
"Cfap69",6.25003587786956,6.2668850118428,6.26283517020529,6.52737471857631,6.52054005440785,6.08903019021879,6.26788278946765,6.47292681528908
"Dgkz",11.2233730781675,11.0539131070463,11.2879694864661,11.487004917677,11.5158244269948,11.419600908378,11.598188112803,11.5899447049005
"Bptf",10.9829645115801,10.9609013977919,11.1432903645141,11.0077933815748,11.675057202019,11.7474081654269,11.8330438828236,11.7529181461947
"Dxo",8.28665055637735,8.29991712076127,8.23752718073845,8.17646501619382,8.63105184929718,8.70089248549514,8.69001936216613,8.58483803936366
"Xaf1",7.66761057598945,7.58303144643583,7.68372515017832,7.78811045157948,7.46218133548627,7.18584816204382,7.20681038356162,7.2503903548183
"Lrrc52",7.86677364935334,6.83572012636215,7.92291186906556,6.89335488128633,6.6447439704945,7.8898717711759,7.29365098995521,7.08766755922353
"Ltbp4",13.3705648946875,12.8986784104551,12.6554033781277,12.5417079218165,10.2433751152353,10.3178120757284,10.7945056720206,11.0378886812395
"Lrfn2",6.62029595639553,6.34039612705304,6.66205071420157,6.32397778693793,6.08903019021879,6.08903019021879,6.08903019021879,6.08903019021879
"Marchf9",6.99924583716688,6.8751628996892,6.8942485631416,6.80656926096608,6.52054005440785,6.74056735475661,6.65140666755771,6.68134761003087
"Ambra1",10.459928422925,10.3210866166428,10.2614011063384,10.0948742348942,10.5039094446967,10.8058341968862,10.9286585639848,10.4015661183754
"Pvr",9.12672553298289,9.19242549554619,8.97391357835746,8.83937678343585,10.0833739073545,9.5926968151104,9.69388186550334,9.82777608404235
"Manea",7.26194142098236,7.46053765174075,8.07305590750192,8.42769377203677,8.38346718112628,7.8680772588414,8.26465545488414,8.31492939301312
"Tsfm",9.13779845100332,9.06510990777206,9.11668648685567,8.76760909353237,8.3460707498178,8.54094400231441,8.75968405564517,8.342265454638
"Tlr8",6.68747128899888,6.94813919239096,6.85765704446226,7.04142643596269,6.58668327723038,6.56898465608084,6.70431690620312,6.95401984690694
"Zfp609",11.3910699724394,11.1933076956213,11.3340596685826,10.86445557699,11.3566263420651,11.3268012802093,11.1578252167859,11.1665219257594
"Cblc",6.31660876692879,6.2668850118428,6.26283517020529,6.08903019021879,6.44179185090854,6.08903019021879,6.08903019021879,6.33225654299827
"Milr1",6.4823970119052,6.39669554693137,6.66205071420157,6.4950796550816,6.44179185090854,6.53367171692076,6.26788278946765,6.33225654299827
"Abhd11",10.3966886253727,10.2950780612401,10.3174397107739,10.2394843814355,9.2531108711347,9.52782512477227,9.65098704944078,9.71171018928145
"Necab1",6.36761195034119,6.08903019021879,6.79889726662358,6.80656926096608,6.26574025732778,6.08903019021879,6.08903019021879,6.3867448024636
"Adam22",7.39205643641453,7.28728486666183,7.84381841239804,7.85163639893145,7.36976303897267,7.11423164148505,7.4268528510063,7.45711254980409
"Pitpnm3",8.07714044463328,7.96706320141676,8.31958911504669,8.29505559176145,7.72361906074664,7.5504928503848,7.40581766049588,7.66160827212915
"Tex2",12.4920194453874,12.5657532738041,12.4685960193383,12.1453413133208,12.7915817849103,13.1377252256813,13.1320218433854,12.9248242795264
"Ckap5",10.7415189113299,10.8662792929797,10.8547707816635,10.6105730824971,11.6880874027884,11.4718786644658,11.4914231012726,11.4051331875222
"Otud6b",10.4111849592647,10.9259508149626,11.3888746753234,11.6591967283754,11.3120321948544,11.4310046195524,11.6404798280982,11.7646305628963
"C3ar1",7.79593920748465,7.96706320141676,7.52504219596789,7.84543238821991,7.02475027424715,7.09919253747355,7.05133489447938,7.48485316248979
"Mettl27",7.24187143160274,6.93055149450891,7.05468673615737,7.22376979119635,8.4552445589539,8.11934475187912,7.99560300527996,7.63001613058897
"Wdr7",10.7880356151334,11.0804075684246,10.8547707816635,10.6582822186242,11.0752687035325,10.9665921817073,10.9348555922621,11.0055550121399
"Gstm2",11.7017564466763,12.0622301355831,11.6073528749745,11.3680263139393,12.7183786476811,13.0515590579519,12.3417336040981,12.6739040570626
"Plppr2",7.09971037366471,7.16124763662259,7.08329791049397,6.95599151104706,7.49127756790534,7.06830996647869,7.0357211926617,7.33819909551944
"Apoc1",7.5758423312577,7.51878154485214,6.85765704446226,7.13117051316828,8.23739709546916,6.74056735475661,6.79775095662891,8.46287249191614
"Btaf1",9.11556437170922,9.69841063927317,10.152393735174,9.9605632433119,10.1316952992539,9.97282584814222,10.4762748555272,10.1956401486978
"Slc26a7",6.25003587786956,6.08903019021879,6.33467936495677,6.58552649308023,6.58668327723038,6.83219519479803,6.39841719952678,6.33225654299827
"Rundc3b",6.31660876692879,6.34039612705304,6.33467936495677,6.25525491524189,6.44179185090854,6.40405884088155,6.08903019021879,6.33225654299827
"Cyp2b13",6.25003587786956,6.08903019021879,6.08903019021879,6.08903019021879,6.08903019021879,6.08903019021879,6.08903019021879,6.63036392213922
"Abcb1a",8.51660021612477,8.66335868375167,8.91786609868015,8.80992664757159,8.93268066609668,8.71245216456008,9.14695171514743,9.10726407121533
"Ofd1",8.24906561082032,8.4546471133095,8.81153584306602,8.73342057646544,9.20073538151792,9.29061155970856,9.25118076073635,9.09432478726609
"Cstpp1",9.44207764143118,9.34909485290125,9.36485061957668,9.1371893190893,8.57228702770371,8.93187593144296,8.75251544043213,8.75771199760545
"Cd79b",7.06342499991028,6.55782268799217,6.47673727509932,6.32397778693793,6.26574025732778,6.27115267979593,6.26788278946765,7.00104376276025
"Ranbp17",6.4483076046247,6.34039612705304,6.5472249423228,6.45990354605985,6.39472019832906,6.08903019021879,6.39841719952678,6.50932186164982
"Pogk",10.0879909899895,10.3728610348832,10.2247826234399,10.3438982290668,9.57173360011963,9.71229987098404,9.91940215411814,9.93222992693873
"Mis12",8.0867869246349,8.14144836053171,8.40563554390534,8.45888357076373,7.86996607378696,8.0325219382268,7.902985683719,7.96867775394181
"Bace2",7.91731355829249,7.62676181187408,7.7518550705052,7.89419992194575,6.88903445916794,7.15787775089205,6.9870206088134,6.93769471624893
"Kazn",8.23629314181223,7.7174537392702,8.00322899180821,8.16205725922105,7.32587404320732,7.27765204950392,7.38434913466352,7.34864991154937
"Ildr2",7.82596096266167,7.52819231498622,7.86407790800495,8.45888357076373,7.69204679164793,7.44968838083853,7.902985683719,8.30104565993035
"Apobec1",7.40935613555881,7.63530879228856,7.41159870157863,7.62006699178538,7.34805604025648,7.29008014175961,7.39513894763012,7.54694604663631
"Tmem51",7.13454604080316,7.03061360692945,7.02507034662299,6.98549209973837,6.69704486864226,6.76472984965285,6.75279407467022,6.79201550894731
"Pck2",8.35092248846783,8.04822163103399,8.08432795946583,7.91787272484807,8.03118732816822,7.86072490824025,7.85392486074634,8.0043441889453
"Dhx33",9.40607669620386,9.20531354493239,9.23907632100358,9.14890204566738,9.91400660780227,9.70286591368788,9.7157588431737,9.63582416496368
"Gemin8",7.15703594559005,7.09110961220932,7.15096215292875,6.98549209973837,7.08489715070121,7.18584816204382,7.01980837218976,6.97000785765819
"Plekhg1",8.51660021612477,8.51098969746734,8.44452760641309,8.29068808283205,8.51920840787429,8.17219550684483,8.27494938096971,8.63650754494726
"Dok4",8.92109186506056,8.3865426730934,8.32426021495152,8.13768021882568,7.3370260454947,7.3023531619399,7.35128324625064,7.4939433197301
"Erc2",6.31660876692879,6.2668850118428,6.08903019021879,6.08903019021879,6.78941432517188,6.78799972758763,6.91704890110278,6.88648543477109
"Ppip5k2",6.99924583716688,7.37756014752518,8.1120790456646,8.19542871559532,7.64301399029274,7.11423164148505,7.3734453030793,7.76585152256698
"Tasor",7.47584215932858,7.59191436883161,8.35650299880608,8.78287236702306,8.64630242418501,8.18365125367976,8.75251544043213,8.82244649686394
"Oaz2",12.2567918710647,12.3650502249252,12.2312615350097,12.3454818610733,11.6319929638437,12.2231361200383,11.5601366978042,12.0649265466332
"Ppp1r14c",11.5280536249137,12.0899261305634,11.8617532610642,12.0367434606064,10.6351830764539,11.0339854027668,11.1378251263409,11.4004799417351
"Dnph1",8.23629314181223,8.4546471133095,8.1065769173036,8.14259274984099,8.31245787806341,8.22848690469282,7.73366959824708,7.96867775394181
"Efhd2",9.00604957207474,8.87390317625571,8.57045983543418,8.95664332835303,8.39265380448816,8.29297305547804,8.3399617352876,8.41251583505283
"Cyp2b9",6.25003587786956,6.08903019021879,6.08903019021879,6.08903019021879,6.08903019021879,6.08903019021879,6.08903019021879,6.7280718998381
"Rad54l2",9.38772660280224,9.30198105365382,9.38656100924826,9.29289244190716,9.86236874511967,9.68955244995652,9.58906933912706,9.52534663481979
"Clcf1",6.8843666705615,7.04614891488351,6.85765704446226,6.97088016633326,6.6715132456429,6.71540856035859,7.06666400545033,6.57377574209306
"Sh3bgr",13.3894023137298,13.7256234572962,13.5700208785365,13.7245332382415,11.2648139164438,12.2705414515734,11.8678431348333,11.9850193947276
"Nup88",10.3276700339697,10.3269324596872,10.3659599547436,10.1362064136694,10.7563190997359,11.018943447423,10.9051791086703,10.7627274373471
"Phc1",10.5138015421654,10.6155701338561,10.5726262734033,10.431785060707,9.70055786435832,10.3980268879586,10.3840550530806,10.3562714427997
"Mthfd1l",7.07569111185193,6.83572012636215,6.71123854402846,6.70660415999965,7.00900976525341,6.91293271803506,6.85992592626968,7.22714255427688
"Kremen2",6.41054295908313,6.2668850118428,6.33467936495677,6.45990354605985,6.26574025732778,6.08903019021879,6.08903019021879,6.3867448024636
"Hmgn1",9.8054499623832,9.89909354767417,9.81791837147962,10.0535468927076,9.69877178037653,9.62705237453001,9.59301925096737,9.82622708913208
"Madd",8.59398836512095,8.29991712076127,8.24745293931437,7.94683772353112,7.6677912822749,7.53106425104005,7.70159640954406,7.88769122422149
"Tbl3",9.93684487370822,9.83144242508965,9.62948002837985,9.44069296001146,10.0928983430475,10.35788133027,10.2436004937288,9.90901948370934
"Col16a1",9.44916920394096,8.93750032753073,8.53110922142732,9.01432998374932,6.95985270115627,7.01976993661693,6.93514785656525,7.21530203041195
"Apobec2",13.6219239070526,13.518989592257,13.4884271468176,13.387499101739,12.2432518187652,13.1032328287879,12.3889990214532,12.4849808351377
"Dnajc16",10.5095989490102,10.4052634653362,10.1636752803629,9.90282079643066,10.8008948790264,10.7775021365543,10.8265286721109,10.6222053030449
"Limd2",8.05762477188267,7.85929301611276,7.60299564176877,7.7415424208287,7.0992938097079,7.08388950752213,6.83982252897274,7.36923441947853
"Ap1g2",8.2016073964161,7.96706320141676,8.4100133433716,7.95255018674819,8.4982238193394,8.18365125367976,8.61263512715905,8.27757498139527
"Cyp2s1",7.08778413246272,6.67524044010438,6.60795853001541,7.08103662986278,6.08903019021879,6.34641984239714,6.34180451649344,6.54273219240034
"Agmat",6.54278680302494,6.08903019021879,6.08903019021879,6.08903019021879,6.55482759799453,6.66157001922313,6.08903019021879,6.60288201101699
"St8sia4",6.99924583716688,7.14765364462608,7.69921245953456,7.91199716430851,6.97657887636217,7.08388950752213,7.34001849411871,7.28424343242641
"Sh3pxd2b",9.90254297989978,9.75868809060941,8.98829479667328,9.41389087507964,8.81044716686362,8.63347233621053,8.85297328264613,8.78071716387684
"Camta2",12.130830550559,12.1748162565015,11.8732150237113,11.6728589538086,11.5143113985643,12.0338792302015,11.6011113935171,11.912090047763
"Creg1",11.2598104769703,11.4323097760633,11.3728095884619,11.3121055370826,12.1160650190263,11.9673212734765,12.0439240455118,11.6822765323332
"Klc3",6.80216085444741,6.61993193251511,6.71123854402846,6.82482057533963,6.69704486864226,6.40405884088155,6.52573917589747,6.57377574209306
"Il17rd",8.78869255206295,8.46786091125198,8.2816109282686,8.55551583775737,8.24765756155636,7.78462996178209,8.16257768237448,8.22933183127617
"Virma",9.926766935249,10.0007894847269,9.85403148111717,9.72655576403666,10.835263513121,10.8032016454444,10.8046954199174,10.2134837673758
"Zfhx2",10.2481099059426,10.2391228900406,10.0520581682404,9.79615632764131,9.72883462164367,10.2210377015173,9.16308799611692,9.71338870552208
"Scamp5",7.39205643641453,7.77924489764007,7.30665160833693,7.45808957295387,7.16795504688063,7.01976993661693,6.93514785656525,7.08766755922353
"Rcsd1",12.3314024060908,12.6197080727698,12.0505925649821,12.0261400453566,12.7946998392661,13.3493845519686,13.0200331216015,12.8487211180956
"Kcna2",7.5231323154019,7.8235664644908,7.65211364743278,7.63504177698094,7.54722938858948,7.3023531619399,7.66861421252741,7.48485316248979
"Hnrnpul1",12.0077522078358,12.0994954081585,11.8981146779265,11.7041122941305,13.1162959425299,13.0874740479601,13.2524504813193,12.671117868759
"Esrp1",6.08903019021879,6.08903019021879,6.08903019021879,6.08903019021879,6.94275920219649,6.08903019021879,6.08903019021879,6.08903019021879
"Cep126",6.66599317448517,6.67524044010438,7.13783567337583,6.98549209973837,7.39101968835153,7.03626564812667,7.86105568362192,7.67708410451423
"Eif4h",12.0234297211319,12.0449998431612,11.9185408631344,11.7362341115082,12.3457399335507,12.3860265900733,12.5589425300046,12.023174901301
"Erg",8.47438793706296,8.09568736894013,8.5109949191548,8.54832380761082,8.26289858739217,8.29820625173004,8.5473882836758,8.55440359210077
"Ppp1r13l",8.71290591152708,8.55688749940251,8.28641869464056,8.21411872391322,8.76948428344302,8.52782149520558,8.51354430727806,8.37345876324
"Ints8",8.89245373787221,9.25075577265364,9.33164605692832,9.3944307154667,9.15160414837915,9.19906676980813,9.01366902370927,9.2186361290331
"Slc25a34",9.36538725526373,7.60947241036473,9.87557414603946,8.56266979034571,10.469909390882,9.37894992506643,9.84536770522349,8.5114038490459
"Rnf167",10.6642668771289,10.7905691552965,10.5141768276347,10.2567099462617,11.237557280904,11.2777433887612,11.2420442036437,10.9428993591163
"Cd53",7.73352685584709,7.79420197446165,7.29553031273217,7.90016107589775,7.15463643949818,6.78799972758763,7.0357211926617,7.41896346338808
"Siah1b",7.53081822128177,7.39893017116771,7.38122935796109,7.61250485822579,7.45230429476454,7.3499870933823,7.62601129272295,7.48485316248979
"Lat2",7.18976170533953,6.74914991516869,6.68717907155138,7.25626006519399,6.83101171087219,6.87370334079023,7.00358060804437,6.90395085077143
"Myh6",7.9605582780068,6.98215924267358,8.1230127651521,7.33794876537094,7.0992938097079,7.95984617030577,7.99560300527996,7.11468907662809
"Cmtm5",6.68747128899888,6.55782268799217,6.38970685675043,6.45990354605985,6.26574025732778,6.08903019021879,6.08903019021879,6.08903019021879
"Appl1",9.15968521566174,9.57356743143303,10.203082950618,10.4673358854335,10.3762115137925,10.2249841767759,10.3344504370662,10.5548449854202
"Spen",11.3992584385334,11.1459071493115,11.121015901856,10.8672569270014,12.5787220476113,12.4666039088071,12.4524019442672,12.0914629670178
"Snrnp25",8.1614429657736,8.09568736894013,8.28641869464056,8.24619303609763,7.72361906074664,7.93233093804984,7.55432705988254,7.8350542949855
"Oard1",8.73667390246272,8.83763753353337,8.99115329032445,9.15355986787474,9.97713800672341,9.93149971564371,9.90204431837133,9.57612767399538
"Cept1",9.55313556556658,9.80983575182516,9.77596260032773,9.63530700853575,8.80370411779821,8.83005075388363,8.42500530453581,8.87517736372478
"Cop1",11.2722498058933,11.5416843570358,11.6813830328826,11.7969400216639,11.3102891599723,11.6335926083314,11.5297737634476,11.6677230780739
"Ttc3",10.9701891180905,11.3810870929871,11.5504136692869,11.5041911423955,12.1430682694811,11.8177125205539,11.851571596318,12.0766368617074
"C1qtnf4",7.77136700113426,8.18019331677177,7.96062736053188,7.90609338473436,8.39722340764185,8.57956337889756,8.075862827904,8.43372901348923
"Iqcc",8.15234518171651,8.21250262982683,8.1120790456646,8.29068808283205,8.41534645798333,8.39873301962468,8.32524134449786,8.28701369236646
"Iqsec3",7.12308590226752,7.09110961220932,7.11098954564662,7.22376979119635,6.97657887636217,7.21299747063257,6.87947181671402,7.11468907662809
"Chil3",7.21095291519982,6.44406853649225,6.26283517020529,6.4950796550816,6.78941432517188,6.78799972758763,6.93514785656525,9.33940568069845
"Eml2",9.09978771106753,9.04223646447809,8.97680173990463,8.88522827460369,9.68800795367214,9.60288790628004,9.37607384019402,9.1897905783682
"Agbl2",6.85264214850125,6.79386925597827,7.0972537979736,7.17863436303494,6.92527563042767,6.87370334079023,7.00358060804437,6.3867448024636
"Tex264",10.178791692819,10.1175012027587,10.0206706364699,9.83548027660486,11.4188767263714,11.1606730440954,11.5394580802712,10.5650600054419
"Dennd6a",8.4196812131447,8.64040891070732,8.88435151789828,9.02201438049018,8.9601167725053,8.42271743041679,8.53900658921966,9.04403331292674
"Hlcs",9.3597467748159,9.52938998826263,9.16289582299698,9.15355986787474,8.90782917556505,9.11555203390361,9.39434368422277,8.99744605223092
"1700123O20Rik",8.44183329871888,8.33912024125163,8.35650299880608,8.37949687510372,8.60002765740679,8.48313244929661,8.53479613683873,8.47108393740683
"Snrpd2",10.3200057643362,10.4347875801838,10.2833910211982,10.0399166391991,10.2372575774953,10.3626630426631,10.1796693365486,10.038943331793
"Catsperd",6.41054295908313,6.08903019021879,6.26283517020529,6.37662272064648,6.26574025732778,6.08903019021879,6.08903019021879,6.26111890898373
"Zmynd15",6.66599317448517,6.85571863092541,6.68717907155138,6.80656926096608,6.48318595430617,6.08903019021879,6.39841719952678,6.50932186164982
"Gpr161",7.50759659086878,7.50928906305563,7.48854294759179,7.82029283304204,7.27997434988919,7.06830996647869,7.29365098995521,7.36923441947853
"Six5",8.35483738612865,8.2388259662716,7.97294850362005,8.07720983649338,8.57228702770371,8.3342670654591,8.20654000095464,8.08382855808632
"Szrd1",12.4394141114047,12.5032796157654,12.4670842835044,12.4466956734213,10.9116348796514,11.5035471450707,11.4098506017982,11.3811904627777
"Tiprl",9.29419418736638,9.52938998826263,9.39515261574961,9.33643157182379,9.22342135844768,9.06888725224648,9.21814708740054,9.04133555072785
"Sft2d2",10.4986143117144,10.7727142996822,10.3430071294962,10.2821663824642,9.79382451615316,9.87893888707987,9.78978579208627,9.97615477770294
"Psme4",13.3010502750088,13.7257337781032,13.8213920342807,13.7451172044638,13.8645927394983,14.419237094642,14.364431347329,14.0836608771139
"Plekhh2",7.79593920748465,7.4094523073241,7.49778331672528,7.88820960125551,7.36976303897267,7.44968838083853,7.66021939089612,7.27308951592175
"Reps2",6.78444982333281,6.8751628996892,7.15096215292875,7.8010873797237,6.83101171087219,6.34641984239714,6.75279407467022,7.08766755922353
"Dlk1",7.18976170533953,7.76409740944981,7.39145161910733,7.11890251992353,6.97657887636217,6.81046370612469,6.91704890110278,7.22714255427688
"Erf",8.73667390246272,8.39582699741925,8.46145596719958,8.58741483737309,8.4464807304622,8.44159905464313,8.88271870653872,8.37345876324
"Bsdc1",11.1875670860395,11.1478861684984,11.0446271595102,10.8482411036791,12.6228992129609,12.551297031361,12.7852084348775,12.2134544548595
"Crocc",7.60487877564991,7.53752305759378,7.44111020829213,7.70010739380907,7.25619419265236,7.15787775089205,7.24499264455192,7.33819909551944
"Ino80d",8.81953948155454,8.95295417244193,9.82109518450376,9.98405848167174,10.3982989593585,10.011466636073,10.2720779315617,10.3775166777121
"Begain",6.81940904888089,6.48572664042375,6.8942485631416,6.78780168145693,6.08903019021879,6.53367171692076,6.39841719952678,6.08903019021879
"Osbpl10",7.53845071752292,7.87329393647126,7.26139050278155,7.7415424208287,7.50080445255017,7.3842972430275,7.71774295043075,7.63799641359748
"Wdr25",7.90626128218799,8.13581686693212,7.79518029034517,7.67882417651737,7.71580570786542,7.83086141976762,7.63465987845579,7.67708410451423
"Tmem205",8.96421968575936,9.06794292286286,8.56657594152449,8.62199919610431,10.1924232531603,9.58859981826644,9.42353761164181,9.12263492731002
"Gfer",10.1883003442092,10.4195545923513,10.0814501747109,10.00971930478,11.2314295646416,11.051830720134,11.1644306624067,11.0438712219095
"Kcnd3",6.68747128899888,6.44406853649225,6.26283517020529,6.52737471857631,6.44179185090854,6.53367171692076,6.62288065137677,6.63036392213922
"Gm21988",8.43080321586238,8.47659825102482,8.49057537312845,8.00827725914774,8.60394466730938,8.6931313916966,8.20654000095464,8.29170769757483
"Atp1a3",7.59768970963776,8.17472911003495,7.08329791049397,7.06803747190663,7.14111920952177,7.03626564812667,6.52573917589747,7.29527189017349
"Fbxw4",10.0743734347785,10.260057195744,10.2283675093945,9.98535251912179,10.5401049652392,10.4673535308902,10.5965687040256,10.4554968817401
"Slc19a2",8.10112093454598,8.00517470078615,8.1120790456646,8.26417304467841,9.10613591327602,9.23903187273777,9.58312379818043,8.58107095110238
"S100pbp",8.1385766893439,7.88713579217628,8.13385390322046,8.33372391187256,8.79692789218928,8.26112757695196,9.01366902370927,8.4167855594352
"Rfx3",6.91475759469667,7.13385167932151,7.61960540787006,7.97514077916978,7.87683638673648,7.54082134590172,7.68522271799249,8.0043441889453
"Ulk4",6.72814820836975,6.48572664042375,6.5472249423228,6.61210005483451,6.61654825680032,6.74056735475661,6.44605278073222,6.54273219240034
"Slc16a11",6.4483076046247,6.44406853649225,6.33467936495677,6.37662272064648,6.26574025732778,6.45255461014013,6.56043288492069,6.43259927232694
"Arhgef1",10.514640587349,10.3327545783969,10.2614011063384,10.2438102145437,10.4168097014984,10.4991739333376,10.4276090728088,10.6460172993972
"Tet2",8.90293621003794,8.60524171984697,10.4865299477983,10.1420148159805,10.1591476772047,10.3227289798321,11.1351373372986,11.0857115763165
"Rcc2",9.68187892204144,9.35372085123404,9.41429491414543,9.17890498707103,9.37947489332144,9.21518943677397,9.32695977539256,9.47664872557899
"Mgl2",8.69783860032519,8.80382093631003,8.45724391421544,8.71121183446084,6.95985270115627,7.01976993661693,6.8985008461541,7.39935695385041
"Rps19",11.2618080023466,11.343598109352,11.2008554387581,11.0509257809311,11.8090075046261,11.7713754431776,11.8907173034371,11.8031291957834
"Cables1",7.92280268212187,7.73320800254311,7.62781985458124,7.64245597367452,7.61768753204729,7.11423164148505,7.66021939089612,7.29527189017349
"Asgr2",6.4483076046247,6.79386925597827,6.33467936495677,6.37662272064648,6.26574025732778,6.08903019021879,6.08903019021879,6.85023039598519
"Arhgef10l",11.809426481204,11.818304767666,11.5768292754553,11.4956236498893,9.45995926543398,10.1823174978775,10.1452625755656,10.4624707323192
"Igsf21",6.4483076046247,6.34039612705304,6.57857028996627,6.32397778693793,6.48318595430617,7.06830996647869,7.06666400545033,6.70517940387028
"Mill2",8.01258052640084,8.14144836053171,7.85736226618998,8.31667803786041,7.36976303897267,7.11423164148505,7.3171040491639,7.53828827753593
"Sh3kbp1",10.1883003442092,9.94552582177181,10.0330348556366,10.1008523852718,8.21663042146209,8.3137819731924,8.11125737504638,8.35125311444669
"Abhd4",10.1872469381179,10.2830982628995,9.90729065128504,9.85119547475213,11.0793693163201,10.8625640034946,10.7538859508439,10.2645790053374
"Npnt",8.21906598792462,8.02995288712629,8.32426021495152,8.21874946869027,7.26815700994078,7.41750293727583,7.46770561065317,7.63799641359748
"Trim62",7.39205643641453,7.29902511728352,6.94592917053102,7.16699871100526,7.07025621654207,7.08388950752213,7.34001849411871,6.95401984690694
"Cmtm8",7.42637380617182,7.2263603362921,7.06911231892528,7.05483690826406,7.15463643949818,6.87370334079023,7.16700575620493,6.85023039598519
"Map7d2",6.54278680302494,6.2668850118428,6.38970685675043,6.4950796550816,6.55482759799453,6.49519621110951,6.67848838158123,6.26111890898373
"Iffo2",8.01766575357401,8.0780950173978,7.95442067417454,8.00827725914774,7.76943925715547,7.80023950975368,7.93016256104803,7.80095310356857
"Ghitm",12.8885645857139,13.0740877023647,13.2899829218584,13.2782255175754,13.5333984577226,13.6258064225517,13.7614593388542,13.686873377974
"Dpcd",8.91851271170242,8.93750032753073,8.65685083643131,8.73026985781092,8.1467441465059,8.62122041829045,8.40657157758376,8.40823237950935
"Irgq",10.9689664793732,10.8231514229945,10.7095526273392,10.0888710151833,10.4875250630896,10.5175046878395,10.1731165121723,10.3648073170489
"Fam117b",8.49213785351965,8.39582699741925,8.59733954612543,8.44727252083367,9.51389744073845,9.04495723185489,9.42131319694692,9.22101340595711
"Ramp3",6.92949874301225,6.70093075188531,6.75660926263257,6.37662272064648,6.39472019832906,6.56898465608084,6.67848838158123,6.26111890898373
"Slc7a13",6.36761195034119,6.08903019021879,6.08903019021879,6.08903019021879,6.55482759799453,6.08903019021879,6.34180451649344,6.08903019021879
"Wdr43",9.63301546476006,9.80480276904653,10.0165253655501,10.1910181195729,12.0858333681492,11.9312488284538,12.1866263088137,11.7427442900179
"Wwp1",12.1411705653712,12.6189954558707,13.4293668553885,13.9163852379709,13.4232861162755,13.1891401676549,13.715010662881,13.4798285418951
"Pif1",6.31660876692879,6.39669554693137,6.33467936495677,6.25525491524189,6.08903019021879,6.08903019021879,6.08903019021879,6.75012295280389
"Nacad",7.20041743536561,7.01478095707194,6.83862643200718,6.84259332125901,6.6447439704945,6.60178936420311,6.67848838158123,6.75012295280389
"Fzd7",11.2406945398913,11.5749029251413,11.5707400907958,11.2549954516604,10.3616702097473,11.2124876024258,11.2470312279561,11.492262704597
"Grid1",6.25003587786956,6.2668850118428,6.26283517020529,6.32397778693793,6.48318595430617,6.27115267979593,6.26788278946765,6.08903019021879
"Rwdd2b",7.53081822128177,7.32209618551875,7.69921245953456,7.70711602635621,7.2067910865161,7.32645297105762,7.3624244033056,7.19116384516571
"Ostc",9.49783998708453,9.0735917764497,9.50828332223909,9.53602528009877,8.52336634881938,8.39388382842372,8.62452693261412,8.79045988335592
"Tspyl2",9.02530771075223,9.14769922321937,9.08767792359523,9.00918341103915,11.1603116263373,10.9268462793739,11.5143489933163,10.6582106956627
"Elmo1",8.62630323602148,8.47659825102482,8.46145596719958,8.4237433264035,7.96918872994407,7.66047021042133,8.11125737504638,8.03330958459307
"Iqsec2",10.1137346794656,9.64865590736153,9.68815290606268,9.47071501973225,8.93268066609668,9.15793104704578,9.08048085940074,8.81928104422073
"Ccdc8",7.9971999705518,7.63530879228856,7.63597538490096,7.93533311307291,6.88903445916794,6.74056735475661,6.87947181671402,7.07383448158351
"Pde9a",7.21095291519982,6.81512130937556,7.05468673615737,7.10646196454007,7.36976303897267,7.18584816204382,7.39513894763012,7.20331080850149
"Nbl1",11.1949044066343,10.9609013977919,10.6224560929695,11.0279576095938,9.55403540933557,9.62104966756953,9.69938270907333,9.85081143826316
"Msantd4",10.1025986058342,10.3327545783969,10.4644277796202,10.5047313046209,10.3594199498307,10.5078293177769,10.7147902944713,10.3679952249605
"H2az2",10.1324694787931,10.3327545783969,10.2247826234399,10.2231452438958,9.72181790060059,9.90874198327502,9.66605411781238,9.78694516977406
"Zfp598",10.3625942349635,10.4195545923513,10.2614011063384,10.1820272277061,11.5442742119434,11.6849723128097,11.5153824634758,11.4682544049311
"N4bp2l1",7.45960675530875,7.61815007804958,7.75918669632974,7.7278929526972,8.41534645798333,8.22848690469282,7.91664914948451,7.90050274527797
"Smc1a",9.92423630365542,9.81150947346537,10.1218678359523,10.0236389275988,10.3367211011754,10.1646146191279,10.349628847208,10.2450529507374
"Cyyr1",8.76292947193013,8.9773282886932,9.66178304612242,9.32824137585419,9.53611372598571,9.28807695734079,9.48444287534367,9.63582416496368
